"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67"
-0.930108226537656,0.370562293966338,1.13657238502781,-0.790279372102889,0.485228766075555,0.475111251044503,-0.791009913465385,-1.57915332047716,-1.11748895274657,-0.914937508837576,-1.05455815695476,0.679730594710743,0.143998381883646,-2.04872051469801,-1.62668561196254,-2.12297258511434,0.1995385612641,-1.69388370514456,0.951720138086159,-0.497712819695436,0.789466184020301,-0.0353524733848983,0.339174167230451,0.554255509241396,-0.256888120424443,-0.579852895637037,1.05098692236741,0.512564538988972,0.839390043783018,-1.20433087190406,1.96977863678487,0.0815603787347055,0.693837979349346,-0.180750147480229,1.7423791295718,0.0419219570813765,-0.134812015673677,0.824010471505359,-0.997407617428991,0.370786389677124,-0.703558134961606,1.01307049426346,-0.240760400228806,-0.351036374763945,1.10950564284928,0.483538488532837,2.25109748245031,-1.35614953427321,-1.57150690367345,-1.79084843887617,0.926393873342866,0.299138855461574,-1.48747513204166,-1.86557904946382,0.0822668169250671,0.419534872264976,1.51600051901626,0.37607648481837,1.12917545759605,0.405517780117455,-1.71077963469287,-0.759712293362643,-0.445248349346184,-2.75569760327437,0.520472753750605,0.457331241951745,-0.892131068363851
0.137971820385958,-1.29830369369595,0.151397254806936,0.885483961243493,-0.966251367492674,0.986999414103622,0.916066189392938,-0.809013307645172,-1.37567610359294,-0.150657593335421,0.566164630678323,0.624094696281766,-0.409949700632471,1.23134470368719,0.367261263799581,-0.180113964339959,-1.19879488616897,1.16744296285305,0.455363268965187,0.281505149334282,0.251403948971261,0.508899490630294,-0.502487325339076,0.299323188098567,-0.962065184859403,0.833262246775776,-1.92274664657083,0.267523995308949,-0.557493459811475,-0.750097555564872,0.231086923897897,1.15028246838075,0.268227862375241,0.883675473696573,0.085268852300259,1.01116362424954,0.618826487496911,0.446629313331797,0.324576205078918,1.3502720566274,0.902021804050041,-0.0268865178295375,-1.4669900664794,0.855415035632133,-0.610082848388809,-1.42883241499462,-0.772723598480097,-1.74878206393288,2.15547499226827,0.811873418560512,-0.215927495426513,-0.842250004163929,0.0301851289983098,0.832183345437003,0.856269685784896,0.782270017299279,0.0868664571133066,-0.0116708008844456,0.755935947772468,-0.0873083615963395,-1.79259856619767,-0.690339827249309,-0.543867371332802,-1.40762593190548,0.684552850026666,-0.100318439613413,1.38254594944465
-0.342509093437692,0.676151760131146,0.046639680670765,0.493631917215972,0.68661019190946,-0.471649721329781,0.603823700256248,-0.238580805559336,-0.47101068006772,0.449457672985275,1.64234709334722,0.638927495028813,0.577672113174866,0.609785710121712,1.00007640624603,-0.116687454757235,0.679726118831718,-0.644396863884544,-1.90749546252411,-1.1516817291787,0.216240872028691,-0.359950009957539,-0.0692663333526048,0.0797419577586285,-0.3716082049542,0.0152640852324473,-0.181128576929624,-0.483228318169143,-0.812758499878905,-0.0779792797475669,0.0962325140849688,-2.17537979280234,0.160321531204842,-1.14573368929146,-0.544270425242834,-0.330247878343634,-1.27301666603009,1.47486240347629,1.30817736241788,-0.186697164886913,-1.15228089483548,0.756273837968297,2.18328824240195,0.621225690154017,0.335954030802995,1.21141021293162,0.78212844012984,-0.182831790894789,-1.23785143666574,0.413523436543196,-0.720068625266936,1.02017557914208,-1.31299371582787,-0.620447485968577,0.258315957967433,0.678356827064391,0.718754669251851,0.818931862608195,-1.14757406210553,-0.414265818736803,1.47131514132293,-0.892985984799479,-0.245637637857974,1.75038538314134,-0.248205132827472,-0.287290964679298,0.854398886275086
-0.204023656190056,1.56532145608207,-0.555720482765461,0.796347342377659,0.939691049481081,0.94175658027371,-1.31188723401546,-0.868656356346939,-0.19103038859777,0.0659600877440816,-1.58363883639386,0.375726120148109,-0.208495844170565,1.63807891121656,0.717921044738594,-0.319712443367172,-0.0799219557713193,0.691860239165679,-0.0957054450253487,0.62062283332476,-1.19717454770103,1.17196352067024,-0.26104382976956,-0.696355827977715,0.235567335382122,-1.03831488683585,0.49751356667061,0.291287641275595,1.24204877528892,0.0610674205651341,0.215152949621259,-2.15760654336773,-0.0576361926830089,-1.18121410577874,-0.318276892007328,0.0220086697818299,-0.623752169799765,1.53815898073177,-1.24990051824763,0.981424873390071,-1.74209342269834,-0.165303565480402,1.43672293087494,-0.489929346718994,-0.694319060947892,-0.196340579384246,-0.406798711929774,-0.459947237024393,0.479318160144273,-0.151955648202794,1.28438731203533,1.1268739330518,0.908723873239829,-0.328506594457079,0.524176539247989,0.149032571704016,0.790496117705085,-1.02395364611971,0.203237249811299,0.954220890101929,-0.132536790589388,-0.436023379922328,-0.369535793463267,1.11310019849053,0.216219729954955,-1.15091392361565,0.324990451727746
1.32315556380956,0.452128298388715,0.278272266019458,1.15793177430134,1.78405008407272,0.0738448721543733,0.776291599276133,-0.180267655283788,0.00991588770287335,-0.441664986931675,-0.64893889729526,1.44258175233215,-0.680936214844365,-0.292207033322191,-0.631155726436096,0.470341977354075,1.03952520879566,0.788481664296226,1.89828901509249,0.694588180927989,1.04822185107492,1.10428022929851,-0.675926116700814,-0.931390216265362,-0.0778561940589856,0.999853169094358,-0.477517947133938,0.234926976684466,-0.169283645221113,-0.852376959653402,0.23833936667731,0.0978501342848999,0.83633965256265,-0.530934385553074,0.950303384262548,0.467907740845894,1.02671018175837,-0.122163341857133,1.67048971696292,-1.29335642276478,1.4735416607696,0.00503634711337112,-0.228938990566511,0.305554084261531,0.631513090241732,1.88386448522701,1.62630442723267,0.283535509818957,0.371955944767063,-0.356751557911431,-2.19415679913799,-0.729762947236524,0.116302837702405,-0.351347834322534,1.99785355491622,0.281668138262612,-1.08165373738644,1.65493022527921,0.326352077365455,-0.346304007596632,0.0800019295655629,0.993564945018662,-0.456156012087733,0.142217753124535,1.20153342309146,0.731523392555385,-0.00978577400804568
-0.187792855550185,0.393518450723219,-0.958604590999581,1.82841078822888,-0.30854528528308,0.910059690109196,1.14167932138167,0.647920408559006,0.666356384720483,0.532592365147771,1.28789223119095,0.895593969546227,0.726023518279859,0.540952428646868,1.18100590092668,0.840096581837207,0.348053733772791,1.78430961425175,0.803157421827423,-0.452581851173685,-1.90490731513008,-0.0582555508157301,0.968620717512998,-1.69270378887651,1.12734023903034,-1.47056392529499,1.1525100248053,-0.249342459105537,-1.49766755701711,0.20456712300546,-1.4827001050665,0.969683764201925,-0.0810547665106388,-0.487996059808556,1.6810650665437,0.94895742591661,1.93539203648538,0.0620583953481039,0.394425064036425,0.0283355152878025,0.0879572741547288,-0.555270633716858,-0.403125888910495,-0.802494849842092,1.38748501006617,0.82156634572372,-0.189347117807802,1.20560326625008,0.0144927738834367,-0.350400938570229,-0.84378516311191,-0.965871368142967,-1.4172378605417,-0.00477188444343992,0.782684034455095,-1.07035894511102,-2.90262040989329,-0.637462476145236,1.24662430176919,-0.841761521665143,-0.357969811037539,-0.250099756369483,1.01585440936478,1.73109459671522,-0.423681455462033,0.177193565721903,-0.423193890642564
2.01565176995017,-0.797830104627833,0.672875306114197,-0.654626092384194,1.51526470545009,1.11804886888873,0.993889478648155,-1.29722588052674,1.01766151498999,-0.747178372802385,0.212111567876279,-1.70613155589663,-0.350119866025222,-0.79672856314653,1.07733763279123,-0.184501588781681,0.538628181337858,-0.365857303977389,-1.22144638804786,-0.0526630879410285,-0.795222049576414,-0.307781259981501,0.42046697008005,-2.5352262542138,-0.353893985341478,-1.37302664863777,0.663855908638063,0.834458631988717,0.615653176979951,0.19767874345443,0.110170128755888,-0.365837175287835,0.649703632210961,-1.14561068894918,-1.29157025236008,-0.539522392394761,0.796713658772521,-0.335059496212774,0.58104305111818,0.570735366175209,-1.4947289384747,-0.0519363673856615,1.18218484350479,1.18257296767642,-0.111115219796322,-0.275107817610186,-1.06020451830231,0.0680994988099508,0.285708587093001,2.29539803015295,3.16995058185029,-0.63832118715617,-0.767853759425533,-0.641199876178718,0.0748541178451578,-1.28767734072484,-2.55964104029495,-1.27932211797846,-0.274138785373443,-0.518265023222705,-0.608372262954466,0.611490322741361,1.53804344586021,1.90009914836419,0.426392142994217,0.507604013095985,0.533422720812704
-0.449646564217731,-1.35392658545435,-0.679369168356886,-0.285551269257732,0.0253675878401041,0.110713142925224,-0.506971060074632,0.459525975498621,-1.28898692604748,-0.338043379268148,-0.0493282635197285,-0.856713125287878,1.3799450503859,0.8299751360258,0.0812158820550106,-0.686544009018681,-0.122402051690149,1.20099336377905,-0.820973023494384,-0.106476405868724,0.0166397579382222,0.184582512180668,-0.0189841213465167,-0.659925885257843,0.784096369735241,-0.751593119973894,0.185193436978005,1.61799910854205,0.724238804070316,1.11247227967895,-1.80377807562762,-1.20330043716068,-0.248608159488353,-1.92442473573729,0.681132774128549,1.02574356559096,0.985111984534143,0.859259946167858,-0.299979300479092,-0.511891357002237,0.731990242919086,1.29045676831771,0.458990023047946,0.556126005746506,0.444182092230404,0.490327966859158,-1.10267819719852,1.60179905286883,-1.08150703370025,1.29418148136945,1.08285351933392,0.468339324728122,-0.600665879605452,1.3808680345576,0.255675971537097,0.894494900390841,-1.14232073535487,-0.270142748401809,0.0395140674384046,0.165842796606555,-0.480541468869703,0.376797430820378,0.485600245199527,0.947038801215891,0.730572851320045,-1.24435264440234,1.09868258882286
-0.538094146633544,-1.02619111257383,-0.356039766743324,1.06996435073312,-1.05985545902142,-0.167920084681822,0.370959742566064,-0.90934122044373,-0.400348089511885,-0.800522179200757,0.649720897691802,0.93808966892559,1.03492635794998,-1.53787273977064,1.86820138386459,1.11105632789507,-0.591838638933227,-0.77928439185231,1.16638622709425,0.745088265551753,0.977087051583139,2.64223020055669,0.269276195205096,1.2393918045786,2.66524712005391,-0.0307747134397661,0.688264397924013,-0.537737221912524,0.168381201978056,-0.0996464559495241,-0.472722415742733,-0.979177136780086,-0.0447112306574784,-0.848337483737223,-0.0374634391552963,-0.561350437243506,-0.794945292801359,0.234195896412154,-0.626092183484202,1.18608616437085,0.371253976083603,0.744148223039605,0.549442015205582,-0.290050566417177,-0.576317732596164,-0.525580472631246,1.40584758398007,0.0923088563542354,-0.465353930429656,-1.30393337795406,0.461088900121736,0.350932845658445,-0.831422348030677,0.636443196982457,-0.619115400058132,-1.11428911350399,0.211897273880717,-1.55688130637364,0.518716869398324,0.6833458677385,-0.986115532928388,-0.162349838577079,0.781487814754255,-0.863874567144292,1.32089979769289,0.671122571652569,0.0508192913104305
0.350715221747915,-1.41313035277736,0.084701700553593,-0.371894560948413,-0.326110028835918,0.053101487829184,0.39307520899369,-0.929848300486544,1.81741720989239,0.388926628671012,-1.36405735495554,-1.32816571957949,0.293545647830808,0.198738068117938,0.84014306775976,-0.383867117444448,0.0870558919952394,0.959757837328805,-1.47458623493815,-0.0830974880026441,-0.107775658925205,-0.128248842924372,0.845012202995572,-0.328682901971546,0.908555310660086,1.36795020451235,-0.599707711439999,-1.62845070768438,-0.626047177854694,0.249235086544454,-0.689232000573756,0.771470492829143,0.306233161705962,0.563616208397754,0.397076148387875,-0.809308054515326,0.646817829562188,-0.762999052893606,0.614283194610795,-0.674739198222259,-0.643213137333166,-0.454379865853925,-0.163864058694855,-1.02708002405687,1.35184429956623,0.701214823197492,-0.0669609697090891,-0.0074389509497048,0.41300910566225,1.76786330234913,-0.599260474102963,1.51967306803874,1.31085830254839,-1.52388180959338,-0.926749423519726,-0.330387000384163,0.0835969020512935,0.766575149927288,-0.00857684962608326,0.997757342220196,1.39981201948832,-1.29733013980211,-0.691235135772767,-0.784617458828184,-0.568773733693049,0.279180956034702,-1.56203025197086
